	ABAT	ABCA1	ABL1	ACAA1	ACHE	ACLY	ACP3	ACTN1	ADA	ADH1A	ADH1B	ADH1C	ADORA1	ADORA2A	ADORA2B	ADORA3	PARP1	ADRA1D	ADRA1B	ADRA1A	ADRA2A	ADRA2B	ADRA2C	ADRB1	ADRB2	ADRB3	AGTR1	ALAD	ALB	ALDH2	AKR1B1	ALK	ALOX5	ALPG	AMY2A	SLC25A4	SLC25A5	SLC25A6	ANXA1	ANXA2	ANXA3	ANXA4	ANXA5	XIAP	APOC3	APP	KLK3	AR	ARL2	SERPINC1	ATIC	ATP1A1	FXYD2	ATP2B1	ATP4A	ATP4B	ATP6V1B2	ATP6V1C1	AVPR1A	AVPR1B	AVPR2	AXL	BCHE	CCND1	BCL2	BCR	BDKRB2	BGLAP	BLVRB	BMPR1A	BMPR2	BRAF	BST1	BTK	C1R	C1S	C3	C4A	C4B	C5	CA1	CA2	CA3	CA4	CA7	CA12	CACNA1B	CACNA1C	CACNA1D	CACNA1E	CACNA1F	CACNA1S	CACNA2D1	CACNB1	CACNB2	CACNB3	CACNB4	CACNG1	CALCA	CALCB	CALCR	CALM1	CAMLG	CASP3	CASR	CAT	CCKAR	CCKBR	CD3D	CD3E	CD3G	CD247	CD4	CD19	MS4A1	CD22	CD80	CD86	TNFRSF8	CD33	CD44	CD79B	CDA	CDK4	CDK6	CD52	CFTR	CHRM1	CHRM2	CHRM3	CHRM4	CHRM5	CHRNA2	CHRNA3	CHRNA4	CHRNA7	CHRNB2	CHRNB4	CKB	CKM	CKMT2	CLCN2	CCR4	CCR5	ABCC2	CNR1	CNR2	COL1A1	COL2A1	COL3A1	COMT	CPB2	CPS1	CPT1A	CPT2	CSF1R	CSF2RA	CSF2RB	CSF3R	CTLA4	CYP11A1	CYP11B1	CYP17A1	CYP19A1	CYP51A1	DBH	DCK	ACE	DDC	AKR1C2	DHFR	DHODH	DMD	DNMT1	DPEP1	DPP4	DPYD	DRD1	DRD2	DRD3	DRD4	DRD5	TYMP	ECHS1	S1PR1	S1PR3	EDNRA	EDNRB	EEF2	EGF	EGFR	EPHA2	ELANE	EPOR	ERBB2	ERBB4	ESR1	ESR2	ESRRG	ETFDH	EZH2	F2	F2R	F3	F5	F7	F8	F9	F10	F11	F12	F13A1	F13B	PTK2B	FASN	FCER1A	MS4A2	FCER1G	FCGR1A	FCGR2A	FCGR2B	FCGR3A	FCGR3B	FDPS	FGA	FGB	FGF1	FGF2	FGFR1	FGFR3	FGFR2	FGFR4	FGG	FKBP1A	FLT1	FLT3	FLT4	FN1	FNTA	FNTB	FOLH1	FRK	MTOR	FSHR	FTH1	FTL	GAST	GAA	GABBR1	GABRA1	GABRA2	GABRA3	GABRA4	GABRA5	GABRA6	GABRB1	GABRB2	GABRB3	GABRG2	GAMT	GANC	GART	GCGR	GGCX	GHR	GHRHR	GLP1R	GLRA1	GLRA2	GNRHR	FFAR1	GRIA1	GRIK1	GRIN1	GRIN2A	GRIN2B	GRIN2D	NR3C1	GRM5	GSR	GSS	GUCY1A2	GUCY2C	HSD17B10	HADH	HBA1	HBB	SERPIND1	HCRTR1	HCRTR2	HDAC1	HDAC2	MR1	HMGCR	HMMR	HPD	HPRT1	HRH1	HRH2	HSD11B1	HTR1A	HTR1B	HTR1D	HTR1F	HTR2A	HTR2B	HTR2C	HTR3A	HTR4	HTR7	ICAM1	IDE	IDH1	IDH2	IFNAR1	IFNAR2	IFNG	IFNGR1	IFNGR2	IGF1R	IKBKB	IL1B	IL1R1	IL2RA	IL2RB	IL2RG	IL3RA	IL4R	IL5	IL5RA	IL6	IL6R	IL11RA	IL12B	IL17A	IMPDH1	IMPDH2	INSR	ITGA2B	ITGA4	ITGAL	ITGAV	ITGAX	ITGB1	ITGB3	ITGB7	JAK1	JAK2	JAK3	JUN	KCNA1	KCNA2	KCNA3	KCNA4	KCNA5	KCNA6	KCNA7	KCNA10	KCNB1	KCNC1	KCNC2	KCNC3	KCND1	KCND2	KCND3	KCNH2	KCNJ1	KCNJ3	KCNJ8	KCNJ11	KCNJ12	KCNK2	KCNK3	KCNMA1	KCNN4	KCNQ1	KDR	KIT	KLKB1	KRT2	KRT12	LCK	LDHA	LDHB	LEPR	LHCGR	FADS1	LPL	LTA	TACSTD2	M6PR	MAOA	MAOB	MAP1A	MAP2	MAP4	MAPT	MB	MC1R	MC2R	MC4R	MAP3K1	MET	NR3C2	MME	MMP9	MPL	MRC1	ABCC1	ND1	MTNR1A	MTNR1B	MTTP	MTR	MMUT	NDUFV3	NFKB1	NFKB2	NNMT	NOS1	NOS2	NOS3	NPY	PNP	NPR1	NPR2	NTRK1	NTRK2	NTRK3	DDR2	OPRD1	OPRK1	OPRM1	OXTR	P2RX4	PAH	PDCD1	PDE3A	PDE4A	PDE4B	PDE4C	PDE4D	PDE1B	PDGFRA	PDGFRB	PDK1	PGA5	PGF	PGR	PIK3CA	PIK3CD	PIK3CG	PLA2G2A	PLAT	PLG	PNLIP	POLA1	POLB	POLE	POLE2	PPARA	PPARD	PPARG	PPIA	PPP3R2	PRKAA1	PRKAB1	PRKCA	MAPK1	MAPK3	MAPK11	MAP2K1	MAP2K2	PRLR	PROC	PROS1	PSMB1	PSMB2	PSMB5	PSMB8	PSMB9	PSMB10	PTAFR	PTGER1	PTGER2	PTGER3	PTGER4	PTGFR	PTGIR	PTGIS	PTGS1	PTGS2	PTH1R	PTH2R	RAF1	RARA	RARB	RARG	REN	RET	ROCK1	ROS1	RPE65	RPL3	RRM1	RRM2	RXRA	RXRB	RXRG	RYR1	RYR2	SCN1A	SCN1B	SCN2A	SCN2B	SCN3A	SCN4A	SCN4B	SCN5A	SCN8A	SCN9A	SCN10A	SCNN1A	SCNN1B	SCNN1D	SCNN1G	SCTR	SDHA	SELP	SHBG	SI	SLC1A5	SLC5A2	SLC5A5	SLC6A1	SLC6A2	SLC6A3	SLC6A4	SLC6A8	SLC8A1	SLC9A3	SLC12A1	SLC12A2	SLC12A3	SLC12A4	SLC18A1	SLC18A2	SMO	SNAP25	SOAT1	SQLE	SRC	SRD5A1	SRD5A2	AKR1D1	SSTR1	SSTR2	SSTR3	SSTR4	SSTR5	ELOVL4	ABCC8	VAMP1	VAMP2	SYK	TACR1	TEK	TFPI	TFRC	TGFB1	TGFBR2	TH	THRA	THRB	TK2	TLR2	TLR4	TNF	TNFRSF1A	TNNC1	TOP1	TOP2A	TOP2B	TPH1	TPMT	TPO	TRHR	TSHR	TTR	TUBA4A	TUBG1	TXNRD1	TYMS	TYR	UGCG	VDR	VEGFA	VEGFB	TRPV1	VWF	XDH	XPO1	YES1	TUBA1A	CXCR4	GLRA3	PLA2G10	LIPF	PDXK	TNFSF11	AOC3	PDE5A	HDAC3	HCAR3	NR1I2	CACNA1I	CACNA1H	CACNA1G	MGAM	TRPA1	SLC7A7	CACNA2D2	KCNB2	GLP2R	SLC22A6	SLC22A8	FADS2	GGPS1	ROCK2	GABBR2	CARTPT	HDAC9	KEAP1	SV2A	NR1H4	HDAC6	PARP2	PARP3	ABCC9	PPIF	CALCRL	PLIN3	RAMP2	RAMP1	RAMP3	SIGMAR1	TUBB3	TUBB4B	PROCR	TNFSF13B	CYSLTR1	PDE10A	NISCH	HRH3	SCN11A	GANAB	QPRT	NTSR2	CA14	SLC7A11	PRDX5	TPK1	ATP2C1	CD274	NPC1L1	RRM2B	CALY	SOST	TUBD1	TUBE1	CRBN	TLR7	KCNK9	IL23A	S1PR5	TLR9	POLE3	HAO1	ANO1	RFK	SCN3B	SLC22A11	POLE4	CHRNA10	CYSLTR2	SLC12A5	SLAMF7	HRH4	NOD2	P2RY12	VKORC1	TRPM8	SLC52A2	CCDC51	TUBB1	SLC38A1	DGAT2	SLC7A3	SLC22A12	GRIN3A	GRIN3B	TOP1MT	TPH2	SYT2	TAAR1	VKORC1L1	TRPV3	TUBB	PCSK9	HCAR2	FFAR4	CKMT1A
PPAR signaling pathway: APOC3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MAPK signaling pathway: NFKB1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MAPK signaling pathway: FOS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MAPK signaling pathway: MYC	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MAPK signaling pathway: MAP3K4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MAPK signaling pathway: ECSIT TRAF6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
