	ABAT	ABCA1	ABL1	ACAA1	ACHE	ACLY	ACP3	ACTN1	ADA	ADH1A	ADH1B	ADH1C	ADORA1	ADORA2A	ADORA2B	ADORA3	PARP1	ADRA1D	ADRA1B	ADRA1A	ADRA2A	ADRA2B	ADRA2C	ADRB1	ADRB2	ADRB3	AGTR1	ALAD	ALB	ALDH2	AKR1B1	ALK	ALOX5	ALPG	AMY2A	SLC25A4	SLC25A5	SLC25A6	ANXA1	ANXA2	ANXA3	ANXA4	ANXA5	XIAP	APOC3	APP	KLK3	AR	ARL2	SERPINC1	ATIC	ATP1A1	FXYD2	ATP2B1	ATP4A	ATP4B	ATP6V1B2	ATP6V1C1	AVPR1A	AVPR1B	AVPR2	AXL	BCHE	CCND1	BCL2	BCR	BDKRB2	BGLAP	BLVRB	BMPR1A	BMPR2	BRAF	BST1	BTK	C1R	C1S	C3	C4A	C4B	C5	CA1	CA2	CA3	CA4	CA7	CA12	CACNA1B	CACNA1C	CACNA1D	CACNA1E	CACNA1F	CACNA1S	CACNA2D1	CACNB1	CACNB2	CACNB3	CACNB4	CACNG1	CALCA	CALCB	CALCR	CALM1	CAMLG	CASP3	CASR	CAT	CCKAR	CCKBR	CD3D	CD3E	CD3G	CD247	CD4	CD19	MS4A1	CD22	CD80	CD86	TNFRSF8	CD33	CD44	CD79B	CDA	CDK4	CDK6	CD52	CFTR	CHRM1	CHRM2	CHRM3	CHRM4	CHRM5	CHRNA2	CHRNA3	CHRNA4	CHRNA7	CHRNB2	CHRNB4	CKB	CKM	CKMT2	CLCN2	CCR4	CCR5	ABCC2	CNR1	CNR2	COL1A1	COL2A1	COL3A1	COMT	CPB2	CPS1	CPT1A	CPT2	CSF1R	CSF2RA	CSF2RB	CSF3R	CTLA4	CYP11A1	CYP11B1	CYP17A1	CYP19A1	CYP51A1	DBH	DCK	ACE	DDC	AKR1C2	DHFR	DHODH	DMD	DNMT1	DPEP1	DPP4	DPYD	DRD1	DRD2	DRD3	DRD4	DRD5	TYMP	ECHS1	S1PR1	S1PR3	EDNRA	EDNRB	EEF2	EGF	EGFR	EPHA2	ELANE	EPOR	ERBB2	ERBB4	ESR1	ESR2	ESRRG	ETFDH	EZH2	F2	F2R	F3	F5	F7	F8	F9	F10	F11	F12	F13A1	F13B	PTK2B	FASN	FCER1A	MS4A2	FCER1G	FCGR1A	FCGR2A	FCGR2B	FCGR3A	FCGR3B	FDPS	FGA	FGB	FGF1	FGF2	FGFR1	FGFR3	FGFR2	FGFR4	FGG	FKBP1A	FLT1	FLT3	FLT4	FN1	FNTA	FNTB	FOLH1	FRK	MTOR	FSHR	FTH1	FTL	GAST	GAA	GABBR1	GABRA1	GABRA2	GABRA3	GABRA4	GABRA5	GABRA6	GABRB1	GABRB2	GABRB3	GABRG2	GAMT	GANC	GART	GCGR	GGCX	GHR	GHRHR	GLP1R	GLRA1	GLRA2	GNRHR	FFAR1	GRIA1	GRIK1	GRIN1	GRIN2A	GRIN2B	GRIN2D	NR3C1	GRM5	GSR	GSS	GUCY1A2	GUCY2C	HSD17B10	HADH	HBA1	HBB	SERPIND1	HCRTR1	HCRTR2	HDAC1	HDAC2	MR1	HMGCR	HMMR	HPD	HPRT1	HRH1	HRH2	HSD11B1	HTR1A	HTR1B	HTR1D	HTR1F	HTR2A	HTR2B	HTR2C	HTR3A	HTR4	HTR7	ICAM1	IDE	IDH1	IDH2	IFNAR1	IFNAR2	IFNG	IFNGR1	IFNGR2	IGF1R	IKBKB	IL1B	IL1R1	IL2RA	IL2RB	IL2RG	IL3RA	IL4R	IL5	IL5RA	IL6	IL6R	IL11RA	IL12B	IL17A	IMPDH1	IMPDH2	INSR	ITGA2B	ITGA4	ITGAL	ITGAV	ITGAX	ITGB1	ITGB3	ITGB7	JAK1	JAK2	JAK3	JUN	KCNA1	KCNA2	KCNA3	KCNA4	KCNA5	KCNA6	KCNA7	KCNA10	KCNB1	KCNC1	KCNC2	KCNC3	KCND1	KCND2	KCND3	KCNH2	KCNJ1	KCNJ3	KCNJ8	KCNJ11	KCNJ12	KCNK2	KCNK3	KCNMA1	KCNN4	KCNQ1	KDR	KIT	KLKB1	KRT2	KRT12	LCK	LDHA	LDHB	LEPR	LHCGR	FADS1	LPL	LTA	TACSTD2	M6PR	MAOA	MAOB	MAP1A	MAP2	MAP4	MAPT	MB	MC1R	MC2R	MC4R	MAP3K1	MET	NR3C2	MME	MMP9	MPL	MRC1	ABCC1	ND1	MTNR1A	MTNR1B	MTTP	MTR	MMUT	NDUFV3	NFKB1	NFKB2	NNMT	NOS1	NOS2	NOS3	NPY	PNP	NPR1	NPR2	NTRK1	NTRK2	NTRK3	DDR2	OPRD1	OPRK1	OPRM1	OXTR	P2RX4	PAH	PDCD1	PDE3A	PDE4A	PDE4B	PDE4C	PDE4D	PDE1B	PDGFRA	PDGFRB	PDK1	PGA5	PGF	PGR	PIK3CA	PIK3CD	PIK3CG	PLA2G2A	PLAT	PLG	PNLIP	POLA1	POLB	POLE	POLE2	PPARA	PPARD	PPARG	PPIA	PPP3R2	PRKAA1	PRKAB1	PRKCA	MAPK1	MAPK3	MAPK11	MAP2K1	MAP2K2	PRLR	PROC	PROS1	PSMB1	PSMB2	PSMB5	PSMB8	PSMB9	PSMB10	PTAFR	PTGER1	PTGER2	PTGER3	PTGER4	PTGFR	PTGIR	PTGIS	PTGS1	PTGS2	PTH1R	PTH2R	RAF1	RARA	RARB	RARG	REN	RET	ROCK1	ROS1	RPE65	RPL3	RRM1	RRM2	RXRA	RXRB	RXRG	RYR1	RYR2	SCN1A	SCN1B	SCN2A	SCN2B	SCN3A	SCN4A	SCN4B	SCN5A	SCN8A	SCN9A	SCN10A	SCNN1A	SCNN1B	SCNN1D	SCNN1G	SCTR	SDHA	SELP	SHBG	SI	SLC1A5	SLC5A2	SLC5A5	SLC6A1	SLC6A2	SLC6A3	SLC6A4	SLC6A8	SLC8A1	SLC9A3	SLC12A1	SLC12A2	SLC12A3	SLC12A4	SLC18A1	SLC18A2	SMO	SNAP25	SOAT1	SQLE	SRC	SRD5A1	SRD5A2	AKR1D1	SSTR1	SSTR2	SSTR3	SSTR4	SSTR5	ELOVL4	ABCC8	VAMP1	VAMP2	SYK	TACR1	TEK	TFPI	TFRC	TGFB1	TGFBR2	TH	THRA	THRB	TK2	TLR2	TLR4	TNF	TNFRSF1A	TNNC1	TOP1	TOP2A	TOP2B	TPH1	TPMT	TPO	TRHR	TSHR	TTR	TUBA4A	TUBG1	TXNRD1	TYMS	TYR	UGCG	VDR	VEGFA	VEGFB	TRPV1	VWF	XDH	XPO1	YES1	TUBA1A	CXCR4	GLRA3	PLA2G10	LIPF	PDXK	TNFSF11	AOC3	PDE5A	HDAC3	HCAR3	NR1I2	CACNA1I	CACNA1H	CACNA1G	MGAM	TRPA1	SLC7A7	CACNA2D2	KCNB2	GLP2R	SLC22A6	SLC22A8	FADS2	GGPS1	ROCK2	GABBR2	CARTPT	HDAC9	KEAP1	SV2A	NR1H4	HDAC6	PARP2	PARP3	ABCC9	PPIF	CALCRL	PLIN3	RAMP2	RAMP1	RAMP3	SIGMAR1	TUBB3	TUBB4B	PROCR	TNFSF13B	CYSLTR1	PDE10A	NISCH	HRH3	SCN11A	GANAB	QPRT	NTSR2	CA14	SLC7A11	PRDX5	TPK1	ATP2C1	CD274	NPC1L1	RRM2B	CALY	SOST	TUBD1	TUBE1	CRBN	TLR7	KCNK9	IL23A	S1PR5	TLR9	POLE3	HAO1	ANO1	RFK	SCN3B	SLC22A11	POLE4	CHRNA10	CYSLTR2	SLC12A5	SLAMF7	HRH4	NOD2	P2RY12	VKORC1	TRPM8	SLC52A2	CCDC51	TUBB1	SLC38A1	DGAT2	SLC7A3	SLC22A12	GRIN3A	GRIN3B	TOP1MT	TPH2	SYT2	TAAR1	VKORC1L1	TRPV3	TUBB	PCSK9	HCAR2	FFAR4	CKMT1A
PPAR signaling pathway: APOC3	0.0002568459882019	1.6571891470281168e-05	1.7078594577058078e-05	0.0001225205388622	6.702368249468896e-05	-1.6854625557276628e-05	-0.0002952276944532	-0.0003986275607427	2.017622799500369e-05	9.754087054176884e-05	5.799424919721111e-05	0.000107351822785	-6.1032088217363374e-05	0.000100011525226	-0.0001735813961241	-1.3995174544758598e-05	-5.423434746227082e-05	-1.1680581586617102e-05	8.273046001749152e-05	3.781440190751317e-05	-1.7383155062750088e-05	-4.169328520789308e-05	-2.8108240141327917e-05	3.5420430311904046e-05	-0.0001021109657937	1.822186073444383e-05	5.624124724543338e-05	4.418688101194617e-05	0.000199882055202	3.1308518898069924e-05	-1.0705415349010671e-05	-2.4729609454221536e-05	-0.0001351359471103	4.414700102187682e-06	-2.2302015723021932e-05	0.0002588404150094	0.0001282427344291	-1.0465278740306275e-05	-0.0015512967666307	-0.0001958668323016	-1.3800093796874884e-05	0.0001348389121114	-2.4468271036388923e-05	1.3570185481239526e-05	9.185447696866028e-05	1.353422575957206e-05	-1.4970917367408518e-06	3.823528246286398e-05	-5.179139912105249e-05	0.0002325116720976	-1.3736856600892852e-05	1.9576146571609552e-05	-1.2688349976762315e-05	-3.378842161057985e-05	4.936047383381628e-06	6.666925731776192e-06	-2.1176113750963847e-05	-2.6519361291011426e-05	6.698793007608622e-05	4.801912199821618e-06	-2.1057189550758727e-05	-0.0006602460933033	2.0893013605651817e-05	8.121595864845012e-05	-0.0001647071247926	2.955440155910791e-05	-7.795309511620727e-05	-1.1213954477483838e-05	3.908497013723749e-05	-0.0002543970346931	-0.0001117116484778	2.096229245137051e-05	0.0001604497535784	0.0002111920204502	0.0002447742314733	0.0001649335225708	7.772086813645227e-05	8.378337107992735e-06	3.183423693581606e-05	0.0002423740089073	6.524046989666035e-06	3.1042353382505345e-05	-1.266009778269411e-05	-4.655088572160368e-05	4.111687481937215e-05	-9.05874553180926e-05	-0.0008262183378139	-0.000593270874971	6.47648040862429e-05	-1.4663639914143135e-05	-2.208022606678307e-05	-5.573885165856369e-05	-0.001078989338693	-0.0001454883918919	-3.597997875455115e-05	1.3689832085700318e-05	-5.2173933338581406e-05	-7.613827370051521e-05	2.149772735490401e-06	8.812141660468654e-06	-5.34688401745255e-06	-7.763317261128062e-05	-1.0958381810304846e-05	6.797342688519898e-05	3.347139563674543e-05	5.703034571035572e-05	2.3363682466211064e-06	-2.4438428607109784e-05	2.926903763853298e-05	0.0001996779149244	2.2759543222894317e-05	0.0002206437541585	0.0001196741679569	-5.080407089250215e-05	2.759520602190061e-05	-2.951265415756044e-05	-7.634958993985575e-05	-2.987044723411358e-05	-4.174940419874438e-05	-3.779928245810063e-05	-0.000111719951259	3.535092567599057e-05	0.0001119402057096	7.043564636316346e-05	1.6875584652623884e-05	0.0003797187250505	0.0001045189144071	-5.390930891449397e-05	7.983026438206352e-05	-2.2085267785724103e-05	-1.99537465149358e-05	2.1671285919191876e-05	2.9095136385922265e-05	1.960440212506056e-05	0.0003690456460522	-3.843458858691577e-06	-0.0001432718821905	-1.304934894717602e-05	-4.32312972775807e-05	-0.0002356678535938	-0.0001976076929279	-6.20341975008033e-05	-1.4216341134805404e-05	5.6194985147800126e-05	3.295613595202753e-05	-1.2342235113736932e-05	3.058220397197196e-05	-0.0001550008694311	-2.385514539218443e-05	0.0002840401654663	4.75165475178112e-06	0.0001266303233949	5.850992146752191e-05	2.365533204449611e-05	0.0001815550293098	3.0035091470292664e-05	-0.0001012885128983	-4.5018381596925786e-05	0.000113602516634	2.433759577723808e-05	1.5775017197663853e-05	1.2640355193022244e-05	9.852386009017756e-06	-1.2795960742737152e-05	-1.0522927000945834e-05	2.120820962485764e-05	-1.848352485380813e-05	1.1565516149433124e-05	0.0004434266476888	1.3487861856523963e-05	1.104186651243255e-05	7.771330290525107e-05	-0.0002197193989459	-4.247910937488799e-05	2.648017537449172e-05	1.3582110930410307e-05	-2.8657035810135805e-05	-1.747059768270945e-05	-2.46132288518826e-05	-1.1057693283175056e-05	5.172902840044567e-06	-3.1074613732628117e-06	2.6638762127355716e-05	3.791678304519407e-05	3.254402756418206e-05	2.3811163584024408e-05	-0.000140811488008	-1.7852881474291797e-05	1.1328473898508122e-05	-3.715529763239279e-05	-9.97065149501424e-05	3.202993013350747e-05	1.98228025397077e-05	3.2379363345838886e-05	4.5972854388402095e-05	-8.583514504855973e-05	-3.225191623106298e-05	3.3576368124899547e-05	1.4018602222336085e-05	4.705550787742495e-05	0.0001085717641156	0.0001623673304175	-3.932682658986872e-05	9.830483228666594e-06	0.0001198450437086	0.0001250081859665	-1.9222970636726115e-05	4.549115350524616e-05	0.0001356648297859	0.0002014952591525	0.0002053589421825	-0.0001348611617056	0.0001927889947049	-2.7976927547608363e-05	1.719107533477617e-05	2.337308982690953e-05	1.3313136634565696e-05	7.9647835488829e-05	-3.514912789296158e-05	-7.462148224597577e-05	1.1819783022915228e-05	-5.6082491844161423e-05	0.0001168905973243	-6.718666473481101e-06	9.191634882883388e-05	8.878089937880365e-05	-0.0001153890377503	-0.0011846137027094	-0.0002585682740417	0.0003824474391266	0.0001099236537644	0.0003523888987871	0.0001175500555542	-1.268867640764107e-05	3.539831495945131e-06	1.5051517188503813e-05	6.436653942754336e-05	2.5628272854967017e-05	-1.1418996846746394e-05	-2.956950979741516e-05	4.9999639934533614e-05	0.0002119324811694	-4.22101642833751e-05	5.684473591233063e-06	4.482786789107983e-05	3.3704390524553465e-05	1.770359859405383e-06	1.155739911521204e-05	-7.492310606892862e-05	-0.0002429091398097	-3.993629812330551e-05	-0.0001971090214401	-1.2493391612120763e-05	-0.0001177878822366	-1.5057466413234512e-05	9.586997051279752e-06	-9.793730931370783e-05	-0.0001146147428665	-0.0004444843509018	5.5959186554952656e-05	-3.012623180057871e-06	-2.0779326478654985e-05	-1.9099161945836035e-05	4.940472485780041e-05	-6.0012506627335726e-05	-4.175624080592278e-06	-6.591684175709146e-05	-4.5753270911325126e-06	-0.000151961450213	-1.5119602268450805e-05	-6.21287038510241e-06	-9.859459639938642e-05	-4.508617866130358e-05	-0.0003536975819211	-3.095425232308189e-05	-0.0001625380128462	4.894579700215297e-06	-2.361840563170907e-05	-2.798693731807506e-06	3.563439425377444e-05	1.3865769754641907e-05	-8.783018955914464e-05	4.42028373597108e-05	1.0042320191194196e-05	3.095031793845083e-05	0.0002224939970113	0.0002870932629939	0.0001094752425478	2.012548022445728e-06	-4.25313147105074e-07	8.392690565799622e-05	-5.747712810980195e-06	-0.0001033218639623	3.232442981396464e-05	-3.7154769447600365e-05	0.0001063859236269	-3.915536779476099e-05	-0.0001550932752156	-0.0001241610709593	6.505582164643961e-05	1.0042568531005948e-05	-4.405574521699054e-05	-1.0968091562135709e-05	-2.47699653436163e-05	-8.265233932913086e-06	6.820579151318516e-06	-0.000123858794544	7.89080740245821e-06	2.9933435641285012e-05	-3.68081476674996e-05	-4.857317055466798e-05	-8.932094937160782e-05	2.052434359827505e-05	0.0001004274724403	-1.2826852735895522e-05	0.0001637287890535	0.0001754939362615	-2.72102773534752e-05	-2.298321756989736e-05	-0.0001611835513817	-1.2475270049487765e-05	1.1933106284322585e-05	0.0001029210422746	1.6283590202904578e-05	0.0001397058448499	0.0007382522787926	-6.478418741327988e-05	2.146572173823094e-05	-2.830641438581788e-06	-5.802380771367484e-06	1.84073801467914e-05	-0.0001059516283224	2.132007767431182e-05	4.928369292518603e-06	3.385503520824395e-07	-9.82001666008406e-05	-3.219820656143516e-05	3.442705832697804e-05	2.790335927640081e-05	0.000138739147298	0.0005478516748031	-1.8435325703475e-05	0.0001052209011608	-0.0002580734929317	-7.987649241621493e-06	0.0003105827124153	2.0854477588051677e-05	-3.916380046133765e-05	0.0001245078709524	0.0001876955379718	-1.7271402596297325e-05	-0.0001769365220991	6.081052084387548e-05	-1.6217090698161384e-05	-3.1085297355850085e-05	-7.539253498202747e-05	-8.657526467425787e-05	-1.8688889613722944e-06	-3.657839203085383e-05	-0.0003172413461166	-1.818562884578552e-05	-1.5393767756468403e-05	1.0909629979304647e-05	-4.572963436472821e-05	2.342394147931184e-05	3.7055806602481134e-05	-1.0235043813283738e-05	1.6128207845283944e-05	3.0278076909809142e-05	-0.0001666724566176	-5.69076965034715e-05	-8.751874740753651e-05	-2.057241743676128e-05	-9.062641925591844e-05	7.9880145424631e-05	5.413845213544924e-05	-3.567434013108765e-05	-3.3991216916096305e-05	2.301455127483051e-05	-0.0001413173726646	-2.9999854167316103e-05	0.000323770794729	-2.2475843600779124e-05	-3.597600640721466e-05	9.733737825313965e-06	-3.857096748231969e-06	8.255499070160977e-06	-8.80568310711493e-05	-1.9262482040933597e-05	-0.0005983420521899	-1.345916538352974e-05	8.140079044175252e-05	0.0001290890076584	-0.0004998079537153	-6.369150131314477e-05	-0.0007331774376581	-0.0002047388865872	-7.078996168769079e-05	1.8301121657230862e-05	3.3297155397677327e-06	-2.8507139971001336e-06	0.0001677256179094	1.5405037334589314e-05	2.6721723739733404e-05	3.19976280159705e-05	3.609754246424616e-05	9.726930211631956e-06	2.269331827073972e-05	-5.177948390976369e-05	-5.240889173470848e-06	-1.752661840117845e-06	-5.821937383897905e-07	6.059172338251143e-05	-4.318917223105378e-05	2.4014160746239017e-05	8.298259811839873e-05	0.0002130049047569	0.0001069956651992	0.0002881727894676	-6.056772625929182e-05	2.0764670207254704e-05	-1.885005398860569e-05	7.705622428068334e-06	2.8060498471653005e-05	-2.236804846574573e-05	-7.060889294892289e-05	1.6467757871004614e-05	-0.0001646277147556	-8.043094913566384e-05	-0.00050349494667	-8.629328333328816e-06	-7.345088446613054e-06	5.647292869840687e-06	-5.204604582849672e-05	6.007508807424318e-05	0.0001833592440106	-4.853288223844481e-06	6.075341122824444e-05	3.2828618117813435e-05	-5.067783627610649e-05	1.1411378439470895e-05	2.5476538939982087e-05	-0.0001056821971033	-6.226895105970829e-05	-0.0005574455548144	1.4478750756668934e-05	-2.799881746195742e-06	-7.497167348789122e-06	-9.246461829397966e-05	-2.30466575242743e-05	0.0002657719258451	8.030549583482601e-05	1.544208491804379e-05	3.38935440354123e-05	0.0001481973967071	-9.738925968959456e-06	-1.6956413906170878e-05	1.7800554481097944e-05	4.4260587297870925e-05	-1.566441592587773e-05	9.346031058967808e-05	1.8088912723868443e-05	-2.0943890045233613e-05	-1.914742774800673e-05	-2.380572613085184e-05	5.930390682230969e-06	1.2571660062539638e-05	-9.532178292434384e-05	-3.265699411927669e-05	-9.742792057554184e-05	-4.7499917316347137e-05	-2.359638638907561e-05	4.191323274420717e-05	2.522567456164103e-05	0.0001547564500795	6.34807873052962e-05	-8.820107335556735e-06	-1.4342497257642585e-05	-1.2227479385785474e-05	0.0002015605327779	6.450972397829686e-05	6.304311509406136e-05	-0.000125302023524	-6.69085705817756e-06	6.545600734986028e-05	-7.033462295007841e-05	4.340551422145402e-05	-1.609960503763373e-05	3.583177744035315e-05	-0.0001500096098036	-7.406718476241391e-05	1.997280263899385e-05	-3.395575221756934e-05	-7.98114027094545e-06	0.0001846182352118	2.785449167505547e-05	-2.027672621296385e-05	-0.0004043722286849	1.324913651020422e-06	1.944555305216125e-05	-0.0002969871463071	-7.305830652177072e-06	5.641311810849415e-07	5.892558941311904e-05	-3.665269140778119e-05	3.3250363745971564e-05	0.0001092400534969	1.2771411824973585e-05	-3.8124697583014434e-05	-0.0001181261437907	-5.746256557402833e-05	-0.0001470751559008	-9.241202057021146e-05	-0.0002855645303984	-4.807442323379485e-05	-1.2022525624154944e-05	-6.438847092073877e-05	-4.249968115187684e-05	-1.5993265866165455e-05	4.436971076952316e-05	-1.882147380764335e-05	-1.4168699499815954e-05	-0.0002803165346919	-9.461512800188248e-05	5.5518437389623565e-06	-7.839758167516516e-05	2.4631503368205047e-05	7.456028916166413e-05	4.990994331189676e-05	3.087853994928504e-05	1.7662378239618653e-05	-3.211505641852148e-05	-1.0282365904402618e-05	-4.727811342989688e-06	-0.0001667718935571	1.618648718589671e-05	3.329204525651407e-06	2.8840601458066997e-05	1.58081233432996e-05	2.6661921612863917e-05	6.946156433525742e-05	5.577466633465437e-06	5.9283669588709045e-05	2.469915100477848e-06	-0.0001864912413091	3.0691531587551425e-05	2.301492373717661e-05	8.017171566406794e-05	-0.0005709364000123	1.765676998920393e-05	1.492576114192461e-05	0.0001002397463168	0.0001501732907266	3.5605228576114666e-06	6.772355029047721e-05	0.0001393624727326	-7.630705547780722e-05	3.484453082952371e-05	-1.586553456891308e-06	6.141286614302979e-06	-0.0003749583378794	-2.936707214299147e-05	-1.012231438217306e-05	-4.384826708346108e-05	0.0002558335001692	-5.488780307756749e-05	-5.915079744195894e-05	0.000220971168261	1.4442649338035196e-05	0.0002219717490473	-9.456884533179844e-05	6.372353057354508e-06	-0.0002395592049741	8.173942863280905e-05	-3.64121703205501e-05	4.739401739621778e-05	-4.462581498410579e-05	-4.438942284676115e-05	0.0001644874627001	-0.0001222371869754	-1.8646393581660404e-05	3.898147297878781e-05	-1.4046244467161232e-05	3.172696405513132e-05	8.48610187925772e-05	-1.910867284332956e-05	-9.236133569183414e-08	-3.89532592279194e-06	0.0001422471764563	8.00266569812489e-05	8.390029433530551e-06	-1.4491838601507532e-05	-1.7604598369392754e-05	-0.000176753047081	3.0263871777282787e-05	-6.236797372971668e-05	0.0001740574442842	1.1282521286005267e-05	2.344940675472466e-05	-4.767525054795752e-05	9.587618923060992e-05	-5.318406063002505e-06	2.020498879562772e-05	-0.0001654779085646	0.0001317689421032	-1.340294541193358e-05	7.096245407646102e-05	-6.777428100224165e-06	-7.923305137434919e-06	2.983546107616204e-05	-0.00050178084194	-7.028223028445337e-05	5.873886062960496e-05	-0.000103601225002	0.0001443529082887	-6.008940850496504e-06	-0.0001815197412162	-4.635579264598407e-05	7.08535962751955e-05	0.0001767873012303	5.175406486021509e-05	4.450280358674364e-05	-1.270149786138996e-05	3.779023029209136e-05	4.748697175732671e-05	2.041776877318522e-06	-1.69412607590918e-05	-1.3507394712024112e-05	-0.0001336784042768	-1.4315692787522553e-05	3.1609264885415137e-06	-1.1996885595655916e-05	-0.0001094518981163	-0.0001537996565946	0.0001634442836176	2.2257040841790986e-05	-3.937036505499197e-05	-1.7353311987577325e-05	0.0001620715234358	7.709317268075231e-05	-2.06142401152052e-05	-8.911513391618095e-05	-0.0001610200898487	5.14319218985497e-05	-3.981613824867075e-05	5.517786982512391e-05	-2.185026790642293e-05	-1.455716192472266e-05	1.4318364256999273e-05	2.9817496699466207e-05	-1.0923186338131938e-05	-7.786684186400017e-05	1.913350808321555e-05	-0.0007952974235209	1.0463663193942284e-05	7.469177302566107e-05	5.082177874089176e-05	-0.0001369427690568	-2.3462243673494675e-05	-1.4095163088420211e-05	4.246180951651874e-05	5.592398972305035e-06	-3.23308410522102e-05	-5.364521981830724e-05	0.000113057203453	-1.9920591428398733e-05	-0.0003390342526339	-1.639226263062175e-05	-2.225891529769643e-05	4.561567050731251e-05	4.217493648782535e-06	-2.4965558204361263e-05	1.29920739371966e-05	-8.614181861271267e-06	-0.0001311468426103	-1.5228827961472765e-05	-1.3209033216475963e-05	0.0001668436951842	-7.695638337063171e-05	0.0001152756693541	-2.865000796317331e-05	8.165416097562658e-07	-2.744477554761741e-05	-2.7051506636992696e-05	9.184405429457253e-06	-0.0005102886577375	0.0001605929396293	-3.8756036214007255e-06	-0.0002438180840153	-1.6634382633710988e-05	5.0150772466031074e-05	4.378488525485226e-05	5.508669296627018e-06	-5.917940531533508e-06	1.3893200908838644e-05	-7.321728684504687e-05	-7.059142239770708e-05	-6.65607972706467e-06	3.0530994231383884e-06	-1.586625350891336e-05	6.331559024510268e-06	-2.34736111535434e-05	-8.941180147023194e-06	-7.264283815395711e-06	1.089599365722843e-06	-3.8620897818743314e-05	-0.0001100109745188	-1.46767614584228e-05	0.0001314302236158	-0.0001107826042532	-6.078046905399414e-06	-0.0001952272848331
